,M
37785,-0.0052882275
37786,0.03171091
37787,0.032989617
37788,0.029637264
37789,0.021290941
37790,0.045119077
37791,0.06580226
37792,0.07123196
37793,0.060273957
37794,0.039044097
37795,0.039705936
37796,0.034574043
37797,0.038025204
37798,0.031845417
37799,-0.003013928
37800,-0.022894083
37801,-0.0292153
37802,-0.0414074
37803,-0.027322961
37804,-0.04753638
37805,-0.085664116
37806,-0.08687564
37807,-0.08137163
37808,-0.068347946
37809,-0.07683588
37810,-0.12006935
37811,-0.14189894
37812,-0.12426874
37813,-0.09744341
37814,-0.043168068
37815,-0.0163919
37816,-0.026000142
37817,-0.03959542
37818,-0.054631695
37819,-0.03294536
37820,0.020043371
37821,0.034915008
37822,0.015264539
37823,0.0002636449
37824,-0.0016207463
37825,0.053299297
37826,0.07585131
37827,0.056132976
37828,0.0074676275
37829,-0.030290313
37830,-0.008237327
37831,0.011599269
37832,0.04738099
37833,0.03310908
37834,-0.015627533
37835,-0.042578634
37836,-0.041092444
37837,0.014845894
37838,0.04861394
37839,0.03688153
37840,0.01757437
37841,-0.028837228
37842,-0.03087308
37843,0.00065287936
37844,0.009478471
37845,0.042377427
37846,0.032933973
37847,0.007957063
37848,0.01225524
37849,0.018393269
37850,0.03048587
37851,0.031131027
37852,-0.0055523594
37853,-0.044642136
37854,-0.058186185
37855,-0.04547657
37856,0.0017975491
37857,0.018272204
37858,0.0056849206
37859,-0.021313244
37860,-0.027128909
37861,0.003756197
37862,0.03278685
37863,0.04794567
37864,0.028076874
37865,0.0079470165
37866,0.014578992
37867,0.026355935
37868,0.041974194
37869,0.050518386
37870,0.030896768
37871,0.021784717
37872,0.025253054
37873,0.04199111
37874,0.058466233
37875,0.063752726
37876,0.060689334
37877,0.031764437
37878,0.030150954
37879,0.052276578
37880,0.06430024
37881,0.06695317
37882,0.06572443
37883,0.042197127
37884,0.019396706
37885,0.023057481
37886,0.028664626
37887,0.05482163
37888,0.08182841
37889,0.08296741
37890,0.0697125
37891,0.060453456
37892,0.063331336
37893,0.07329351
37894,0.06324577
37895,0.045899875
37896,0.032432307
37897,0.014970866
37898,0.028571391
37899,0.03751983
37900,0.035340544
37901,0.025752611
37902,-0.010177472
37903,-0.026576951
37904,-0.03403052
37905,-0.039776452
37906,-0.027789148
37907,-0.04768369
37908,-0.06611707
37909,-0.075872816
37910,-0.092039004
37911,-0.08019415
37912,-0.07832745
37913,-0.07622638
37914,-0.08833035
37915,-0.09708544
37916,-0.09774475
37917,-0.10263723
37918,-0.07586133
37919,-0.06634304
37920,-0.048492815
37921,-0.028847517
37922,-0.045185287
37923,-0.04294908
37924,-0.037116032
37925,-0.03602237
37926,-0.009014552
37927,0.017848512
37928,0.02592526
37929,0.0074052736
37930,-0.018065788
37931,-0.018775437
37932,0.011468193
37933,0.036048803
37934,0.033325624
37935,0.01425958
37936,-0.0112424055
37937,-0.0032507074
37938,0.03755662
37939,0.05936202
37940,0.04432178
37941,0.028617084
37942,0.009763461
37943,0.0288324
37944,0.05836604
37945,0.060724538
37946,0.047443487
37947,-0.006891869
37948,-0.022233067
37949,0.005523957
37950,0.034742504
37951,0.048323166
37952,0.031019835
37953,-0.008669124
37954,-0.039108146
37955,-0.026505264
37956,-0.0072396933
37957,-0.011025703
37958,-0.01923888
37959,-0.041591145
37960,-0.06334027
37961,-0.049250744
37962,-0.034213282
37963,-0.02057334
37964,-0.019011343
37965,-0.038294807
37966,-0.035787597
37967,-0.015501449
37968,0.011398174
37969,0.035291657
37970,0.023160405
37971,0.0051420224
37972,0.0026309676
37973,-0.0041804267
37974,-0.017818201
37975,-0.019765005
37976,-0.005595215
37977,-0.0056096227
37978,0.0023995894
37979,0.0119952075
37980,-0.005180664
37981,-0.009949212
37982,-0.015926566
37983,-0.034745622
37984,-0.036331028
37985,-0.027644446
37986,-0.020709984
37987,-0.013790882
37988,0.012945542
37989,0.011850465
37990,-0.0076846816
37991,-0.026465828
37992,-0.049012385
37993,-0.030243702
37994,-0.015111917
37995,-0.02013335
37996,-0.012262114
37997,-0.0081049
37998,-0.014277413
37999,-0.0081709465
38000,-0.025927208
38001,-0.037215445
38002,-0.029945329
38003,-0.021175155
38004,-0.000114988965
38005,0.005854397
38006,-0.001049797
38007,-0.029279653
38008,-0.040059105
38009,-0.015641546
38010,0.020541474
38011,0.033458114
38012,0.011478164
38013,-0.009674627
38014,-0.006662395
38015,0.009578413
38016,0.038981732
38017,0.049382888
38018,0.012188805
38019,-0.008897367
38020,0.005075841
38021,0.030422943
38022,0.058235336
38023,0.073516876
38024,0.035505787
38025,-0.023601312
38026,-0.03439702
38027,0.0022391446
38028,0.02759154
38029,0.03179161
38030,0.0372839
38031,0.008630611
38032,-0.0033418192
38033,0.022914998
38034,0.012639272
38035,0.006334643
38036,0.014843166
38037,0.009912393
38038,0.017909128
38039,0.017104302
38040,0.029152958
38041,0.034343746
38042,0.013128668
38043,0.017401678
38044,0.038746048
38045,0.04592364
38046,0.052878216
38047,0.058721118
38048,0.052348938
38049,0.046051495
38050,0.038284063
38051,0.028484076
38052,0.015410985
38053,0.0207765
38054,0.018770741
38055,-0.0014762322
38056,-0.02516818
38057,-0.03666235
38058,-0.044798
38059,-0.065352984
38060,-0.07998111
38061,-0.0906749
38062,-0.095891364
38063,-0.112263605
38064,-0.105439864
38065,-0.09921885
38066,-0.0926495
38067,-0.076766
38068,-0.08793003
38069,-0.08190244
38070,-0.06380786
38071,-0.04452964
38072,-0.028374845
38073,-0.019424709
38074,-0.013778854
38075,-0.00047838665
38076,0.0025938675
38077,-0.0062462133
38078,-0.002436754
38079,-0.0020057012
38080,0.010220971
38081,0.025689047
38082,0.04481315
38083,0.058041878
38084,0.06137058
38085,0.07025233
38086,0.072134405
38087,0.085573874
38088,0.08469964
38089,0.06275845
38090,0.05593525
38091,0.059563898
38092,0.06880013
38093,0.07666014
38094,0.06039619
38095,0.037662786
38096,0.024056813
38097,0.015440816
38098,0.034947608
38099,0.0393804
38100,0.026196495
38101,0.013565213
38102,-0.018724626
38103,-0.024388038
38104,-0.020283064
38105,-0.018049277
38106,-0.022756483
38107,-0.034964796
38108,-0.025263382
38109,-0.012980865
38110,0.012170136
38111,0.024617868
38112,0.022792442
38113,0.032674555
38114,0.019423638
38115,0.008940828
38116,0.030522972
38117,0.031210575
38118,0.040324945
38119,0.04838186
38120,0.021246335
38121,0.008008462
38122,0.012318407
38123,0.02380283
38124,0.019221297
38125,0.021869952
38126,0.015098571
38127,0.006481354
38128,0.0020385236
38129,-0.004933121
38130,-0.00230608
38131,-0.020707179
38132,-0.023860225
38133,-0.020238543
38134,-0.0099359825
38135,0.007020754
38136,0.005152781
38137,-0.0125741325
38138,-0.01858829
38139,-0.025625734
38140,-0.03387414
38141,-0.02546271
38142,-0.029836802
38143,-0.024367614
38144,-0.008124468
38145,0.0036964496
38146,-0.003474656
38147,-0.008956664
38148,-0.0086719105
38149,-0.020012505
38150,0.0030895506
38151,0.023146119
38152,0.015096824
38153,0.016415317
38154,-0.0015547415
38155,0.0011705245
38156,0.024433019
38157,0.02436171
38158,0.023482755
38159,0.013937929
38160,0.0059092464
38161,0.010090167
38162,0.013658269
38163,-0.00546656
38164,-0.03026407
38165,-0.039267138
38166,-0.03887736
38167,-0.025308713
38168,-0.009017302
38169,-0.028130287
38170,-0.04194499
38171,-0.053582363
38172,-0.074562795
38173,-0.05303808
38174,-0.0402749
38175,-0.029854344
38176,-0.028441008
38177,-0.032101523
38178,-0.015169517
38179,-0.012159427
38180,-0.015832156
38181,-0.018519657
38182,-0.022982322
38183,-0.009367918
38184,0.011830548
38185,0.016959244
38186,0.025839437
38187,0.046069454
38188,0.06633291
38189,0.063232146
38190,0.05308947
38191,0.04202055
38192,0.026342178
38193,0.031426124
38194,0.04999635
38195,0.06261825
38196,0.048762765
38197,-0.0058305482
38198,-0.053603243
38199,-0.06428045
38200,-0.04505359
38201,-0.033748627
38202,-0.06876002
38203,-0.1017602
38204,-0.11738013
38205,-0.1140627
38206,-0.08682008
38207,-0.073787026
38208,-0.092791885
38209,-0.12188826
38210,-0.1476545
38211,-0.13664691
38212,-0.07027021
38213,-0.016660642
38214,-0.025041029
38215,-0.040343665
38216,-0.053407248
38217,-0.03930823
38218,0.015388233
38219,0.024751747
38220,0.031570397
38221,0.03426969
38222,0.018921008
38223,0.027415833
38224,0.043089688
38225,0.05732507
38226,0.07024227
38227,0.07283507
38228,0.07863976
38229,0.09574635
38230,0.12987533
38231,0.14421767
38232,0.11932548
38233,0.11952502
38234,0.113659285
38235,0.1100237
38236,0.10948362
38237,0.0911972
38238,0.07629098
38239,0.06305384
38240,0.04960202
38241,0.029498985
38242,9.700219e-05
38243,-0.008816535
38244,-0.007294386
38245,-0.012382833
38246,-0.0093692755
38247,-0.03334595
38248,-0.051621407
38249,-0.07289356
38250,-0.06571948
38251,-0.01668706
38252,0.009439076
38253,-0.0077196914
38254,-0.04467096
38255,-0.052005894
38256,-0.018529067
38257,0.03773236
38258,0.06255718
38259,0.049276613
38260,0.0058899377
38261,-0.013715744
38262,-0.006571167
38263,0.019029126
38264,0.05787026
38265,0.051944632
38266,0.008062665
38267,-0.025968553
38268,-0.0128896395
38269,0.019384934
38270,0.034833964
38271,0.010762215
38272,-0.027242806
38273,-0.033037435
38274,-0.0076059545
38275,0.02337432
38276,0.029244883
38277,-0.00046393074
38278,-0.030578448
38279,-0.041647892
38280,-0.040105417
38281,-0.017834464
38282,0.0031483448
38283,-0.01549553
38284,-0.038793188
38285,-0.0367103
38286,-0.039834365
38287,-0.031881694
38288,-0.015878553
38289,-0.020260599
38290,-0.01702063
38291,-0.003198119
38292,0.00056325877
38293,-0.009489858
38294,-0.032307673
38295,-0.03348951
38296,-0.03677607
38297,-0.043523338
38298,-0.026316937
38299,-0.0197976
38300,-0.014422273
38301,-0.00094763655
38302,-0.00848282
38303,-0.01519443
38304,-0.005332154
38305,-0.0071477178
38306,-0.010816999
38307,-0.0066766846
38308,0.007129777
38309,0.0058281375
38310,-0.012057327
38311,-0.031101689
38312,-0.043707278
38313,-0.03132022
38314,-0.009412188
38315,-0.004645878
38316,-0.016384624
38317,-0.029560711
38318,-0.043972485
38319,-0.034348425
38320,-0.009499007
38321,0.022010693
38322,0.03407426
38323,0.008466098
38324,-0.010269985
38325,-0.014282817
38326,0.0012137197
38327,0.0060076793
38328,-0.0024982067
38329,0.0048108413
38330,0.010907382
38331,0.038664203
38332,0.058893368
38333,0.052901566
38334,0.05639037
38335,0.044256404
38336,0.03653126
38337,0.047893453
38338,0.057157855
38339,0.05663809
38340,0.046403237
38341,0.025931137
38342,0.010233214
38343,0.024782559
38344,0.031889167
38345,0.017170345
38346,0.0019389732
38347,-0.016420415
38348,-0.026510758
38349,-0.023197267
38350,-0.022096444
38351,-0.034993097
38352,-0.04953065
38353,-0.04610468
38354,-0.035174858
38355,-0.024675397
38356,-0.029730152
38357,-0.049177986
38358,-0.061221898
38359,-0.04356132
38360,0.0012034662
38361,0.010297425
38362,-0.0016504853
38363,-0.018080711
38364,-0.03944254
38365,-0.010672364
38366,0.018959643
38367,0.025975712
38368,0.026964996
38369,0.006434729
38370,0.009654419
38371,0.03977448
38372,0.069519825
38373,0.085423656
38374,0.07171471
38375,0.062194552
38376,0.069405675
38377,0.07401091
38378,0.079448216
38379,0.062787354
38380,0.040999025
38381,0.025536044
38382,0.024752472
38383,0.027309941
38384,0.007295771
38385,-0.012403172
38386,-0.039144684
38387,-0.046340574
38388,-0.04472864
38389,-0.05167686
38390,-0.056416336
38391,-0.05417096
38392,-0.048553508
38393,-0.0324007
38394,-0.023006676
38395,-0.031598024
38396,-0.031236349
38397,-0.037936673
38398,-0.026744595
38399,-0.00078546966
38400,0.012583467
38401,0.0065386523
38402,0.0068710092
38403,0.011289716
38404,0.029877508
38405,0.06317453
38406,0.06904628
38407,0.06295567
38408,0.046520125
38409,0.035268936
38410,0.03168306
38411,0.038133163
38412,0.04440921
38413,0.032654114
38414,0.008582331
38415,-0.006235021
38416,-9.5075564e-05
38417,-0.0034033787
38418,-0.008956568
38419,-0.02026151
38420,-0.035353802
38421,-0.028430205
38422,-0.019251045
38423,-0.023119422
38424,-0.037521258
38425,-0.060910832
38426,-0.09169731
38427,-0.09582659
38428,-0.08488852
38429,-0.082964145
38430,-0.071412735
38431,-0.08357078
38432,-0.09433451
38433,-0.08077614
38434,-0.06356805
38435,-0.044667684
38436,-0.03221913
38437,-0.029289471
38438,-0.03457631
38439,-0.031792097
38440,-0.012344558
38441,0.0013789412
38442,0.019997742
38443,0.042408444
38444,0.03504006
38445,0.038306545
38446,0.04486224
38447,0.047359154
38448,0.05607543
38449,0.05929178
38450,0.057409283
38451,0.034434263
38452,0.015948988
38453,0.007229148
38454,-0.005466751
38455,-0.008232989
38456,-0.017565
38457,-0.038769294
38458,-0.050637413
38459,-0.055936713
38460,-0.04806084
38461,-0.034824837
38462,-0.027236527
38463,-0.028658086
38464,-0.024164548
38465,-0.011037039
38466,-0.0046417993
38467,-0.009047454
38468,-0.014074319
38469,-0.027516354
38470,-0.039078567
38471,-0.020295875
38472,-0.0072737625
38473,0.008601042
38474,0.021420293
38475,0.028124524
38476,0.03890194
38477,0.055480056
38478,0.06369578
38479,0.057761922
38480,0.057607044
38481,0.04970336
38482,0.055763636
38483,0.071103536
38484,0.07289383
38485,0.06556953
38486,0.05383713
38487,0.02033309
38488,0.0059008654
38489,0.013847863
38490,0.014341317
38491,0.022554666
38492,0.0056584445
38493,-0.023284413
38494,-0.042891245
38495,-0.054473974
38496,-0.047128886
38497,-0.043490093
38498,-0.045779765
38499,-0.045178507
38500,-0.052136037
38501,-0.059027653
38502,-0.06147949
38503,-0.060216494
38504,-0.055375993
38505,-0.025926061
38506,0.00047068927
38507,0.0071556843
38508,0.01597332
38509,0.011969741
38510,0.013733502
38511,0.03429502
38512,0.042766992
38513,0.036272656
38514,0.03797651
38515,0.03808743
38516,0.04954038
38517,0.065742835
38518,0.071228236
38519,0.069660515
38520,0.06492059
38521,0.062359594
38522,0.064364985
38523,0.06997272
38524,0.057779443
38525,0.039775107
38526,0.027468167
38527,0.027129412
38528,0.03396695
38529,0.024698112
38530,-0.0019426665
38531,-0.024757413
38532,-0.05179868
38533,-0.05566142
38534,-0.03194769
38535,-0.027796423
38536,-0.017803803
38537,-0.021167515
38538,-0.020537315
38539,-0.008967069
38540,0.0011739973
38541,0.018407052
38542,0.0064528976
38543,0.01549571
38544,0.028471159
38545,0.049277965
38546,0.07809965
38547,0.07577955
38548,0.07589333
38549,0.054193586
38550,0.049807023
38551,0.06597202
38552,0.080281
38553,0.07212639
38554,0.043627284
38555,0.02610534
38556,0.0032832536
38557,0.016148314
38558,0.029464787
38559,0.01743316
38560,-0.0016203109
38561,-0.022490146
38562,-0.0388779
38563,-0.03375937
38564,-0.021069212
38565,-0.029648859
38566,-0.027752215
38567,-0.04115193
38568,-0.0545362
38569,-0.054734956
38570,-0.064714454
38571,-0.07256724
38572,-0.070108496
38573,-0.05989572
38574,-0.05023577
38575,-0.05115774
38576,-0.060133792
38577,-0.052805316
38578,-0.0392311
38579,-0.018777024
38580,-0.01161799
38581,-0.023087168
38582,-0.03315432
38583,-0.032158695
38584,-0.015759243
38585,-0.0025631634
38586,0.0069285044
38587,-0.0027811925
38588,-0.003504135
38589,0.0022919248
38590,0.010800152
38591,0.033392817
38592,0.014406248
38593,-0.012486517
38594,-0.03048813
38595,-0.042017616
38596,-0.028742613
38597,-0.018701404
38598,-0.022012
38599,-0.051538378
38600,-0.072751716
38601,-0.07937794
38602,-0.081059985
38603,-0.06667995
38604,-0.06652657
38605,-0.051755507
38606,-0.031922787
38607,-0.01736416
38608,0.006038373
38609,0.0025265142
38610,0.0017372057
38611,0.009555297
38612,0.01809298
38613,0.044370014
38614,0.05380063
38615,0.042177174
38616,0.033923924
38617,0.026092652
38618,0.028904729
38619,0.040825155
38620,0.038529124
38621,0.029533403
38622,0.03126429
38623,0.0472677
38624,0.053995103
38625,0.04772667
38626,0.02455266
38627,-0.007508179
38628,-0.0004930777
38629,0.016963856
38630,0.033775885
38631,0.042001378
38632,0.007378653
38633,-0.02822689
38634,-0.04632882
38635,-0.042081423
38636,-0.023693267
38637,-0.023847371
38638,-0.046784893
38639,-0.0692228
38640,-0.06957692
38641,-0.06372914
38642,-0.05874541
38643,-0.06659525
38644,-0.086365566
38645,-0.09009642
38646,-0.06413488
38647,-0.027628168
38648,-0.0069816504
38649,-0.0061810245
38650,-0.025078151
38651,-0.018277224
38652,0.013216503
38653,0.030789832
38654,0.042697974
38655,0.02729206
38656,0.0074165836
38657,0.021667976
38658,0.042226464
38659,0.059147257
38660,0.060140528
38661,0.04688725
38662,0.0408992
38663,0.048285224
38664,0.07127453
38665,0.07722158
38666,0.062278662
38667,0.04269707
38668,0.028681112
38669,0.03207387
38670,0.04359332
38671,0.052445497
38672,0.036603455
38673,0.014796014
38674,0.0015185131
38675,-0.014198701
38676,-0.022047216
38677,-0.031115357
38678,-0.04423187
38679,-0.045827094
38680,-0.033524595
38681,-0.02115802
38682,-0.0038923856
38683,0.006583333
38684,0.010605297
38685,0.025578016
38686,0.03356163
38687,0.045531936
38688,0.056381214
38689,0.06003778
38690,0.06041982
38691,0.05400254
38692,0.049517572
38693,0.04833071
38694,0.055276975
38695,0.05941772
38696,0.06457599
38697,0.057391264
38698,0.033491198
38699,0.021034364
38700,0.014387868
38701,0.021065518
38702,0.032604482
38703,0.021020351
38704,-0.002986579
38705,-0.015556625
38706,-0.009987364
38707,0.005414714
38708,0.02016587
38709,0.0107502835
38710,-0.014856709
38711,-0.045550752
38712,-0.065861784
38713,-0.06450672
38714,-0.06413101
38715,-0.06299433
38716,-0.08158518
38717,-0.0905195
38718,-0.082287565
38719,-0.07018262
38720,-0.04484823
38721,-0.049546286
38722,-0.056625433
38723,-0.05830644
38724,-0.049942907
38725,-0.025496304
38726,-0.014089629
38727,-0.013313823
38728,-0.043714065
38729,-0.06575159
38730,-0.057870965
38731,-0.036602426
38732,0.00042819025
38733,0.008234887
38734,-0.0066203116
38735,-0.02066678
38736,-0.01986137
38737,0.011554031
38738,0.031471893
38739,0.014788817
38740,-0.02039851
38741,-0.051549233
38742,-0.05827853
38743,-0.02990514
38744,-0.005390108
38745,0.0025633734
38746,0.00034258395
38747,-0.01141605
38748,0.00084853556
38749,0.011411045
38750,0.015111622
38751,0.012818126
38752,0.015459995
38753,0.032662556
38754,0.042116094
38755,0.06419583
38756,0.051667724
38757,0.034680292
38758,0.035339296
38759,0.0289654
38760,0.042329423
38761,0.04092636
38762,0.035886925
38763,0.025408166
38764,0.031600945
38765,0.04318499
38766,0.037354536
38767,0.03136527
38768,0.008823108
38769,0.0032021466
38770,0.0012642182
38771,0.014581209
38772,0.019585684
38773,0.0031967289
38774,-0.017754195
38775,-0.047459316
38776,-0.035857793
38777,-0.029658742
38778,-0.030544562
38779,-0.03957554
38780,-0.06372465
38781,-0.06347753
38782,-0.06229512
38783,-0.045500193
38784,-0.036254067
38785,-0.041716475
38786,-0.039743554
38787,-0.046499997
38788,-0.035563584
38789,-0.014189857
38790,0.0011877164
38791,0.01340514
38792,0.0113272695
38793,0.024790471
38794,0.045441497
38795,0.053220976
